5.28501167e-01 -2.37027056e-01
1.75490851e-01 -2.12503622e-02
7.75909339e-01 3.62977588e-01
4.90813605e-01 5.78319879e-01
1.82152444e-01 -6.96022580e-01
-5.58578964e-02 4.28467374e-01
4.70157659e-01 -4.15292858e-01
-3.02201975e-01 -4.99844379e-01
4.95880471e-01 4.20003767e-01
4.18521670e-02 -7.33432989e-02
1.85608359e-01 3.72082428e-01
-3.68982425e-02 1.92421197e-02
-4.67673334e-01 -1.59086713e-01
-3.29857390e-01 -1.58789846e-03
-5.64267938e-02 -1.33053591e-01
-5.93579493e-02 -8.46688112e-02
5.86910124e-01 -2.93708996e-02
1.70591843e-01 -6.19635198e-04
-9.20177365e-01 -9.55031386e-02
4.80175455e-01 3.27205716e-01
-4.81335320e-02 -3.43513936e-01
5.84574943e-01 -8.63322320e-02
-9.49190863e-03 2.07345172e-02
-9.30228195e-01 2.31325032e-01
-4.29428186e-01 2.19563290e-01
7.42239088e-01 2.48506685e-01
-3.88200086e-02 -7.30565522e-02
-2.94243819e-01 3.87629857e-01
1.14444966e-01 -4.77174710e-01
4.62708301e-01 -8.15732485e-01
2.47423178e-01 -5.15417051e-01
-4.10052855e-01 2.36746423e-01
-1.16013361e-01 2.40451460e-01
-2.45665839e-03 -3.31559896e-01
1.65213468e-01 -4.93765390e-01
-4.38249436e-01 2.40977593e-02
1.69117157e-02 -1.34564434e-02
5.10905046e-01 6.49410793e-01
6.49672528e-01 -6.17276061e-01
1.15452070e-01 7.96280502e-02
3.15646340e-01 4.55327834e-01
-1.06130696e-01 -2.29121553e-02
6.12649698e-01 2.76707590e-01
2.65894893e-01 9.16097555e-02
6.59419132e-01 2.14929573e-03
-6.69568375e-01 2.83194915e-01
1.18448503e-01 -7.59466207e-01
1.05170012e-01 2.33961527e-02
-5.27852402e-01 -7.48631780e-01
1.02094234e-01 -2.06337706e-01
1.84340158e-02 3.25558969e-02
3.34915817e-01 4.42371629e-01
2.37870100e-01 -2.84607020e-01
3.67978657e-01 -7.43735656e-01
-7.84177942e-01 -1.95794273e-01
1.33586858e-01 -2.87631064e-01
7.95597538e-01 5.24444291e-01
-2.29288100e-01 1.79053500e-01
-3.94508641e-02 -5.13544035e-01
-1.19804295e-02 2.55684565e-01
1.36966376e-02 -9.35943357e-01
-1.64551087e-01 -4.32127282e-03
7.50569081e-05 -4.49105567e-02
-4.24426603e-01 9.57680025e-02
-6.69743754e-01 7.32292676e-01
1.71543486e-01 8.75020674e-01
1.93544973e-01 7.23155799e-01
8.34396605e-03 -8.90753411e-01
6.55466627e-01 6.07132933e-01
4.44964473e-01 2.66871909e-01
1.41140075e-01 2.82649332e-01
3.48987857e-01 6.88629560e-01
2.93357083e-01 -5.93074404e-01
-3.00221347e-01 2.22457279e-01
9.42944564e-02 -5.70147922e-03
4.86030486e-01 5.66982442e-01
-1.49510030e-01 -2.15713405e-01
-8.88622955e-01 2.96594206e-01
-1.88455984e-01 1.50170437e-01
8.68488764e-02 -8.67570322e-02
8.21361133e-01 -1.26941575e-01
1.06920515e-01 -1.09836629e-01
6.35768043e-02 1.67615979e-01
1.09359965e-01 5.89321753e-01
-4.86685028e-01 -7.26633640e-01
-4.77549699e-02 1.90541441e-01
-2.97375609e-02 -3.08895548e-01
-7.10682579e-01 -3.15100864e-01
-9.22532034e-01 -3.05583456e-01
2.37217664e-01 -4.40986979e-01
-3.53190900e-02 -1.39495710e-01
1.37424205e-02 2.31646128e-03
2.18655774e-01 7.02249561e-02
-1.05882595e-01 -7.85237107e-02
-6.75109936e-01 5.87184141e-02
-7.79099512e-03 1.21583139e-01
-4.41624781e-01 2.47664193e-01
3.44920255e-02 -6.93405098e-01
2.69050449e-01 -5.15080935e-01
-1.85176069e-01 -7.49675561e-02
-6.04415611e-01 5.30375360e-01
-9.27706909e-02 7.09366591e-01
-7.31987215e-01 -1.01449864e-01
-5.18600234e-02 1.20360592e-01
-1.13853219e-01 -4.85020459e-02
-4.12501506e-01 -8.30791667e-01
3.63800163e-01 1.60367895e-01
3.00941923e-01 2.01847198e-03
1.14722818e-01 4.74924251e-01
5.22516017e-01 -4.07879855e-01
-5.79565177e-01 -7.59815777e-01
1.34894320e-01 2.52695396e-01
7.13553851e-01 -5.88312444e-01
-2.44178710e-02 4.66496408e-03
-5.48945507e-01 8.30884864e-02
5.82687567e-01 -2.49799201e-01
9.85861333e-02 3.86656752e-02
3.04607023e-02 1.36993971e-01
-3.59711118e-01 -2.15092362e-01
3.24518872e-01 9.10105274e-01
-2.55384238e-01 -5.38558832e-01
2.08722541e-01 9.09377387e-01
6.53236844e-01 4.69337947e-01
1.24787079e-01 4.50415082e-01
-6.94086196e-01 3.66193971e-01
7.98385751e-03 1.59502001e-02
7.23365088e-02 8.17302975e-02
5.29828780e-01 -6.38148330e-01
-3.41066514e-01 7.20132700e-01
-1.49143594e-01 1.78543841e-01
4.99084708e-01 1.80640009e-01
-3.78519381e-01 4.73263408e-01
-8.06147544e-02 8.63986200e-01
-4.63528226e-01 -3.85849487e-01
1.14131872e-01 3.96470952e-01
2.85849023e-01 -2.41462284e-01
3.84968955e-01 -1.82138560e-01
5.27829743e-01 3.82635367e-01
6.77346661e-01 5.41979240e-01
3.39856695e-01 3.00865096e-01
-1.81125773e-01 -1.69168269e-01
1.70502045e-01 1.64128385e-01
4.47480821e-01 -5.96907214e-01
2.19130294e-02 -8.16274687e-01
4.47107905e-02 -9.53122201e-02
-6.56685671e-02 -1.08499185e-02
5.94304118e-01 -1.24095036e-02
1.40578724e-01 4.00529594e-02
-6.70998832e-01 4.79407546e-01
-1.39038469e-01 2.77445335e-01
1.36447018e-01 -4.56217541e-02
-8.15645840e-01 -4.27678004e-01
5.72357440e-02 -1.55321669e-01
1.36629753e-01 2.49795588e-01
1.52231271e-01 -2.05600423e-02
-1.15485844e-01 9.87194626e-04
-2.11313029e-02 8.40613406e-04
5.44710650e-02 -1.00774219e-02
-1.27856922e-01 1.18963234e-01
-4.26937516e-02 3.20448795e-02
-5.09289281e-01 -3.00125707e-01
4.72017773e-01 4.90480875e-01
-1.70025266e-01 3.55015979e-01
1.11076880e-01 2.97960173e-01
4.01965773e-01 3.04910218e-01
5.83356473e-01 -6.52172427e-01
-7.20544396e-01 -4.53035120e-01
-2.74317432e-02 3.37280370e-02
-1.52425752e-01 9.85295027e-02
-2.15165457e-01 9.87520142e-02
-1.67087187e-01 -1.85137881e-01
5.11823633e-01 -2.53659834e-01
3.79683307e-01 -1.70631162e-01
-3.82435957e-02 3.10386166e-02
-1.78470849e-01 3.28231139e-01
-4.99172091e-01 1.58569780e-01
-9.25496080e-02 -4.20921120e-02
-8.09588734e-01 1.98038489e-01
-2.81853394e-02 -4.36534329e-02
-8.71342679e-01 -3.09990998e-01
-4.26030899e-02 8.94896171e-02
-4.77358159e-01 6.95519868e-01
-6.52516765e-01 6.23702309e-01
8.11428035e-01 5.48765216e-01
4.03646137e-01 6.93047840e-01
-1.31052488e-01 -7.68381729e-01
-4.92709588e-01 4.12337267e-01
1.72134264e-01 7.59740163e-01
-1.24254179e-01 -5.16255342e-02
1.86546019e-02 -5.35743357e-01
-2.39726459e-02 5.13663774e-01
3.97898022e-01 -7.59675685e-01
4.15612809e-01 -2.03590879e-01
-3.15207532e-01 -2.21219645e-01
-3.11810943e-01 -5.58404078e-01
2.52055804e-01 8.64324666e-02
1.31659363e-01 -4.69150372e-02
-3.72921295e-01 2.98825027e-01
3.70134671e-01 -1.91825626e-01
-2.04518181e-01 -1.10729811e-01
3.67357061e-01 1.06639783e-02
3.55701377e-01 8.78632888e-02
-1.38660583e-01 -2.96692749e-01
-3.50425604e-01 -1.45584629e-01
6.76236431e-01 1.13790269e-01
-1.21958969e-02 -2.96625861e-01
5.68021186e-01 -7.60054799e-01
-9.16115880e-01 2.06249054e-02
-4.69822500e-01 1.02672581e-01
3.28167069e-01 1.12896426e-02
1.22211469e-01 -5.21301037e-01
-4.12138571e-01 7.41752453e-01
4.72231024e-01 -4.50408811e-01
-5.61817750e-01 5.75679624e-01
-4.88804706e-01 -2.11808837e-01
-8.06739138e-02 6.27755084e-01
1.53501102e-01 2.43866910e-01
1.14542582e-01 -7.25911811e-01
-2.02358150e-01 4.33571176e-03
-6.76618558e-01 -1.57897964e-01
8.40478010e-01 -1.85564084e-01
1.28659117e-01 -2.99665022e-02
3.78513209e-01 -4.83932036e-01
3.63312268e-02 8.78819850e-02
-6.02083103e-01 -4.05165535e-01
6.09154913e-02 -5.85525999e-02
-6.59576548e-01 6.64034735e-01
1.10601324e-01 8.15370243e-02
3.58374795e-01 -8.89392395e-01
-7.95632417e-01 9.15670252e-02
-5.45750148e-01 -2.33698733e-01
7.77703921e-01 -8.76190654e-02
-6.21432159e-01 -4.96013789e-01
-8.42860649e-01 4.29596473e-01
-1.73434699e-01 1.84725551e-01
-5.12777508e-01 2.91973953e-01
6.99388529e-02 6.43654163e-02
1.70977175e-01 -5.91968728e-01
8.96983791e-02 -1.45927762e-01
-1.21150831e-01 5.51807638e-01
-1.89826110e-01 5.40039574e-01
3.28120082e-01 -3.30876676e-01
5.16715432e-01 7.84164234e-02
-7.57621305e-01 -9.79229483e-02
-7.78518613e-01 1.80833862e-01
-1.80809145e-01 -4.57736650e-01
3.10417492e-01 5.12984674e-01
-4.57160579e-01 -8.11298423e-01
-8.55818161e-02 8.37369989e-02
-8.60093738e-02 -7.94709555e-02
8.49404357e-02 2.18630546e-02
-6.38933223e-01 1.56679413e-01
-4.14523931e-01 -5.83336927e-02
1.72109724e-01 7.54951587e-01
4.29080788e-01 5.16179511e-01
1.25788294e-01 3.09016923e-01
-5.00939656e-01 7.45735821e-01
6.25760081e-01 4.35751759e-01
2.55849762e-01 -8.79207235e-02
-3.01208505e-01 2.04717519e-01
1.13857881e-01 -2.93102174e-01
1.55579846e-01 -2.52258456e-02
1.29173261e-01 7.17927143e-02
-5.42267584e-01 -7.63073060e-01
3.02580372e-01 -3.16551835e-01
-2.54874096e-01 -2.86309766e-01
-6.58325920e-01 3.14719267e-01
-5.01943988e-01 2.32063704e-01
9.12426774e-01 2.09369188e-01
-7.61933911e-01 -1.68306677e-01
4.78975104e-01 -1.94429510e-02
3.63763351e-01 -9.65540153e-02
9.55016213e-01 2.47761655e-01
-1.96794600e-01 -6.90254766e-01
-3.03948575e-01 9.01324883e-01
9.71421370e-02 -6.78275643e-02
8.16590830e-01 2.37880130e-01
5.86058261e-01 -2.49797616e-01
6.36880578e-02 -1.03965028e-01
4.35083007e-01 3.95916975e-01
6.38194644e-01 2.51864682e-01
6.24311542e-03 -1.06009240e-02
2.53572861e-01 3.76968984e-01
-8.05636275e-01 -1.79539816e-01
2.54928789e-01 -1.49158527e-01
-4.17983720e-01 -1.88562862e-01
-3.53266298e-01 2.66166695e-01
-2.84087992e-01 1.02245600e-01
8.47160353e-01 3.54760273e-01
7.66283913e-01 -1.52411728e-01
-4.11326024e-02 1.02654302e-01
3.70737421e-01 9.25544096e-01
-1.97433497e-01 8.56745410e-01
2.76824944e-01 -6.30234216e-02
6.94284105e-01 4.67295908e-01
7.15242141e-02 -7.87997688e-02
-2.61553895e-01 -9.64261283e-01
3.20766362e-01 -5.83305331e-01
6.42684223e-01 -9.80791764e-02
4.94898838e-02 -7.56985898e-02
8.40869511e-01 -3.12421805e-01
2.02548944e-02 2.07535645e-02
6.83339091e-02 -2.30929925e-01
-1.37172363e-01 -4.04845610e-02
-7.47940449e-01 -2.09650945e-01
1.59557506e-01 -1.17585364e-01
8.96384777e-01 -1.60487733e-01
-1.83733328e-01 -6.30024695e-01
-3.59551165e-02 3.86926720e-03
-5.22739467e-03 1.46882389e-03
-3.90357342e-02 3.38341816e-02
-3.90902348e-01 4.62969410e-01
-6.22361526e-01 5.05014083e-01
2.01614752e-01 1.27510549e-01
7.50837897e-01 3.97162227e-01
1.06782176e-02 -5.62269565e-02
-7.55423346e-01 2.66230469e-01
8.41185594e-01 -3.91421968e-01
-5.87993939e-01 -5.00414336e-01
6.81138967e-01 1.53043579e-01
4.59967538e-01 7.00457501e-01
1.10031039e-02 3.86142274e-02
1.99441684e-01 -3.06436740e-02
2.44066382e-02 1.22516291e-01
-5.02060763e-01 -4.98649253e-02
6.86069646e-01 -2.90884490e-01
6.23554087e-01 -8.99734672e-02
7.28526065e-02 8.48007457e-01
1.47879968e-01 4.71443334e-02
4.18239955e-01 6.03939971e-01
1.77960119e-01 7.48011583e-02
9.15173616e-02 2.54823221e-01
-6.45031359e-01 -2.96478035e-01
8.35597154e-01 -5.12424450e-01
-5.94897841e-01 -1.41711470e-01
-3.82971892e-02 -3.87764057e-02
1.83560178e-01 5.88338684e-01
1.32346503e-02 -4.02295072e-02
-6.52860426e-01 -5.96227224e-01
4.66358947e-01 -5.34799659e-01
1.64261134e-01 -5.46948910e-02
-5.29288583e-02 7.49084699e-02
1.54603405e-01 9.89051737e-02
1.47657637e-01 9.68839767e-01
-4.24030425e-01 1.74573943e-01
7.38877242e-01 -2.62380171e-01
-4.59269155e-01 4.40553540e-01
7.45005283e-02 -5.67544259e-01
-1.40461988e-01 -3.65132939e-02
3.87629174e-01 8.62963435e-01
-1.29561770e-01 2.72068245e-01
-3.30303970e-01 -4.74345011e-01
-3.26072015e-01 -6.19163479e-01
-5.95446827e-01 2.58740733e-01
1.25824649e-01 9.32140548e-01
-2.60658435e-02 -1.46132493e-01
2.48048978e-01 4.43727632e-01
3.72467393e-01 -1.56562544e-01
1.80345081e-01 4.38533506e-01
9.31287973e-02 7.44301395e-02
-1.34079964e-01 1.98183571e-03
-2.75980362e-01 -3.40712318e-02
-3.04300968e-01 -1.56785356e-02
-3.94469062e-01 1.65817126e-01
6.10663328e-01 -1.99018357e-02
-6.32272711e-01 5.46382266e-02
-4.07863739e-01 5.68804430e-02
-3.60382535e-01 1.92945741e-01
1.98724972e-01 8.87161821e-02
-4.90781970e-01 -3.24402989e-01
4.37487447e-02 3.14007941e-01
-2.34002078e-02 -2.74361427e-02
3.97239556e-01 1.31374778e-01
4.70894036e-01 -5.53226978e-02
-2.21328417e-01 4.36563165e-02
4.56172703e-01 -3.45853366e-01
-5.59114904e-01 8.65353524e-02
6.52166552e-01 2.59780389e-01
2.84010172e-01 -5.82387721e-01
-3.89488997e-01 -5.23418776e-01
6.26780671e-02 -3.09940074e-01
-7.08587630e-01 3.43442971e-01
-3.55493527e-01 -4.18549766e-01
2.67043696e-01 -3.38835245e-01
-4.25470518e-01 -4.59201986e-01
-2.07701655e-01 2.94845273e-01
-2.67824222e-01 -4.37231882e-01
-3.47365613e-01 -6.49670996e-01
8.59362049e-01 -2.17271596e-01
-6.34345440e-01 6.67796543e-01
-4.48857631e-01 2.28413988e-01
1.97961396e-01 -4.81141851e-01
-7.99346212e-01 -2.89535346e-02
-2.64967809e-02 -3.13332345e-01
-8.10692949e-01 2.09728785e-01
1.06292856e-01 4.82574135e-01
-3.49083073e-03 -1.15804122e-01
4.89453227e-02 5.28854995e-02
2.67306067e-01 7.98435992e-01
-3.88393226e-02 -3.97404128e-02
-4.81347107e-03 -2.80570149e-01
2.63612411e-01 -2.05308014e-01
-2.44682078e-02 1.71255321e-01
2.40945988e-01 2.01181705e-01
7.14550201e-01 -2.02509897e-01
8.29694772e-03 1.21138992e-02
2.67114669e-01 7.82857348e-01
-2.19937454e-01 8.27829713e-01
-3.65931882e-01 -6.83559565e-02
1.13828119e-01 -1.03150773e-01
3.97841282e-02 -5.99521825e-01
-3.11011870e-02 -1.15560533e-01
1.65300926e-01 3.25333282e-01
-6.00108733e-01 7.47299139e-01
-9.86314949e-01 1.34656370e-01
4.63874606e-01 6.17224686e-01
-4.56124590e-02 3.07598056e-01
-2.46436592e-01 6.41990830e-01
4.91613165e-01 5.05880062e-01
-3.68678456e-01 -1.20405052e-01
-1.78693192e-01 -6.15472977e-01
9.70862461e-03 4.56343894e-03
-2.07588909e-01 2.47376168e-02
1.05548027e-01 -5.14370820e-01
-2.06786074e-03 -1.63738247e-01
6.59594860e-02 -1.52231518e-01
-7.92467286e-01 2.67208659e-01
4.24282470e-01 -8.93514680e-01
3.22837465e-02 5.55031319e-01
-5.38128863e-01 6.43782060e-01
4.42064856e-01 8.86180378e-01
-1.38651134e-01 2.87273162e-02
-3.49048397e-01 2.81228282e-01
2.23671201e-02 3.91935006e-01
8.95614811e-04 -8.00442733e-02
-2.94947009e-01 6.95363165e-01
-6.19410682e-02 4.29333843e-01
3.19357494e-01 3.43916505e-01
-1.39677709e-01 5.65020593e-02
-5.91047546e-02 1.71000238e-01
-6.17927521e-01 6.64080236e-01
3.92324086e-03 4.44763907e-02
1.92252828e-02 -2.32057267e-01
2.64265798e-01 -1.24347257e-01
-4.90156156e-01 6.36971827e-03
-3.65235433e-01 -4.58825696e-01
3.31238338e-01 -3.65535448e-01
8.41130603e-02 -6.18545413e-04
-1.84271713e-01 -1.59429496e-01
6.49250300e-01 -5.38623626e-01
5.35325905e-01 -3.46331527e-01
1.67164234e-01 -6.27256413e-01
-6.50111853e-01 1.62871061e-01
6.65854566e-01 3.72369056e-01
5.78221748e-02 5.76122804e-03
-3.62853169e-01 5.23381836e-02
-5.39183221e-01 1.92693530e-02
-2.82723646e-01 1.86064857e-01
-7.68196887e-01 -3.50739376e-01
-4.56885035e-01 -1.55345715e-01
3.97948306e-01 -6.57590691e-01
6.61048272e-01 5.37536624e-01
7.84101709e-02 4.98664503e-01
2.42788725e-01 -8.76549439e-01
3.38615312e-01 -4.79639648e-01
8.49824723e-01 -2.76464079e-02
2.37653879e-01 -2.43972793e-01
3.84143232e-01 -3.18201721e-01
-2.09048882e-01 4.88565512e-01
-8.55699614e-02 6.08154787e-02
-4.51909448e-02 3.95982170e-01
-7.20224502e-01 -5.68141772e-01
5.84773355e-01 -2.36620876e-01
-9.94419820e-02 1.47036999e-01
-3.17353877e-01 -1.18784083e-01
-5.49562078e-02 1.83552523e-01
1.19859643e-02 2.17376294e-02
3.13148573e-01 8.72995345e-01
4.18827913e-01 1.59602595e-01
2.92058508e-01 -9.63309346e-02
-4.90463348e-01 3.42958676e-01
3.68852876e-03 -6.31633014e-03
-1.16270572e-01 -2.52541969e-01
2.50894830e-01 6.56740312e-01
2.86084161e-01 5.65526284e-01
3.72802044e-01 -9.08273943e-01
-5.72620088e-02 6.17709277e-01
4.08366605e-01 -2.47484495e-01
4.85151114e-01 5.86862799e-01
-3.96345664e-01 -8.11733551e-01
2.84034830e-01 -6.62364600e-01
8.91012815e-02 9.59081239e-01
-1.28188307e-01 7.71427148e-01
8.45350593e-01 -1.91643181e-01
-1.04508964e-02 1.13624460e-01
-6.62623371e-01 3.12025332e-01
-4.01116024e-01 1.81063520e-01
-1.05458868e-02 5.53003255e-01
1.05534099e-01 -6.45532738e-01
1.32721773e-01 -9.60690529e-01
-7.10563704e-01 6.81537395e-01
1.46916151e-01 -2.47974124e-01
1.68712852e-01 7.14093949e-01
7.49709091e-01 2.02875694e-02
-3.12425599e-01 -1.49825059e-01
1.23784029e-01 -4.60818685e-03
3.97458365e-02 9.84489906e-03
2.02772435e-01 7.50430328e-01
-4.86245564e-01 -5.80610751e-02
3.62460300e-01 -9.16467106e-01
3.94082622e-01 2.46777636e-01
-7.73588861e-01 5.98232306e-01
-7.56157836e-03 -4.11506535e-01
-5.48897153e-01 5.73274168e-01
3.17997831e-02 7.86325807e-02
1.86526866e-01 5.23206880e-01
-6.77333183e-01 4.29557517e-01
-9.16979483e-01 1.19255196e-01
5.31525618e-01 -6.27792528e-01
-2.31605315e-02 -2.88170860e-02
-1.36325266e-01 -3.46875276e-01
4.84205109e-02 -5.19570323e-03
-9.29421253e-02 5.74837412e-02
-5.54577700e-01 3.85332670e-01
6.32120273e-01 -3.30395543e-01
2.00483027e-02 7.73460898e-01
-1.09467130e-01 -8.58505669e-01
2.12438077e-02 -7.39126239e-01
6.54398491e-01 4.61690288e-01
-4.79915054e-02 9.70877386e-03
7.16865909e-02 2.23310926e-01
2.45638928e-01 5.71330340e-01
-8.36057831e-01 1.93355482e-01
-1.10350992e-03 4.36272739e-03
1.46866616e-01 -4.93227693e-01
5.66326737e-01 -3.71473079e-01
9.62913362e-03 -2.79977027e-02
-4.03581925e-02 3.99321299e-01
-1.35294939e-01 8.85357058e-01
-1.99500770e-02 6.71316438e-01
1.57123620e-01 1.78307784e-01
8.00161532e-01 -2.94918935e-01
-2.84172068e-01 2.00928115e-01
1.35136715e-01 8.42576522e-01
1.70617959e-01 -2.45472643e-01
-4.75818658e-01 3.49391762e-01
3.87316809e-01 8.68740860e-02
1.44416996e-01 2.33821598e-01
-5.68324370e-01 -6.80434950e-01
3.85092574e-02 -1.83598547e-01
2.06091441e-02 8.22694912e-02
2.96897312e-01 -1.69605476e-01
4.25446805e-01 -5.77928163e-01
4.67926007e-01 -6.58020554e-01
1.39722945e-01 9.88921543e-01
2.81547049e-01 9.25296055e-02
2.74405052e-01 -3.01858415e-01
-4.69932318e-02 1.28497853e-01
-4.21733226e-01 -3.90664589e-01
6.24314047e-02 -9.95624553e-01
4.85237368e-01 5.05745872e-01
1.14609974e-01 -5.84074378e-01
3.63448698e-01 -1.47846369e-01
-1.23983079e-01 -9.06862733e-01
-4.63413102e-01 1.79372239e-01
9.60082648e-02 -9.40046833e-02
-3.59954443e-01 -6.27233663e-02
-2.20637932e-03 -6.71304200e-02
8.65790266e-02 -1.82481790e-01
-7.18426534e-05 -1.76686349e-02
-1.06798607e-01 4.40518717e-01
4.68401842e-01 4.28066657e-01
2.51309434e-02 3.42371363e-01
-4.20313188e-01 -7.59326322e-03
-9.58682086e-01 -3.17976015e-02
-6.52840688e-01 -3.73158910e-01
-4.27572607e-01 3.31221327e-01
6.53662271e-02 -2.76930977e-01
7.66734205e-01 -4.65534012e-01
4.83727453e-03 2.35047347e-01
-2.75161753e-02 -3.24177039e-01
-3.97511157e-01 -8.17547379e-01
-5.23978724e-01 -7.65577249e-02
2.79627494e-01 6.87636825e-01
1.65640225e-01 -5.67047377e-01
6.33544776e-01 -1.60011926e-01
-5.27020718e-02 -2.94708071e-01
2.09933346e-01 -1.19115332e-01
3.20901547e-01 -3.19923600e-02
-9.29789521e-02 1.24567228e-01
-5.64793422e-01 -6.67408421e-01
-2.79456274e-01 4.61845867e-02
5.59508962e-01 -4.71175299e-02
6.58342765e-01 4.40236633e-01
-6.67997833e-01 4.10072103e-01
3.11034013e-01 -3.08934224e-01
-1.01119982e-01 4.65398510e-01
2.33987833e-01 -9.66789152e-01
-4.99760243e-01 4.53124106e-01
8.08201001e-01 -1.02210247e-01
6.71473448e-01 -6.03097900e-01
-2.49584293e-01 7.46997611e-01
2.34320279e-02 -1.83690854e-01
-2.91793100e-01 4.80512977e-01
-7.99744619e-02 -6.31387737e-02
-3.55099461e-01 -5.47915756e-01
4.58113403e-01 -8.38346372e-01
5.06693225e-01 7.84611077e-02
8.07089889e-02 4.25383637e-01
-8.49475815e-03 -3.48215725e-02
-8.84336352e-01 -3.72983042e-01
-1.02963415e-01 2.84396578e-03
3.86321386e-02 1.39660222e-02
-1.42469344e-01 2.00627175e-01
4.33670016e-02 -4.91278021e-02
4.46571010e-01 8.77871489e-02
-4.10627178e-01 3.12621079e-01
2.94189576e-01 -1.05605238e-01
4.83784127e-02 1.60156164e-02
-2.06328955e-04 -1.11600178e-01
-1.83844008e-02 3.84064618e-01
4.04850908e-02 -4.49961197e-02
-1.72474532e-02 -6.97976660e-01
1.55893462e-01 -1.36215760e-01
6.41808139e-02 2.95174619e-01
-3.86532091e-01 -7.69939642e-02
7.61868738e-02 -4.09584114e-01
4.48657187e-05 1.66010152e-03
1.35246158e-02 1.11251305e-01
8.50211978e-01 1.46636573e-01
1.19141102e-03 -3.17778139e-04
-1.26323878e-01 -4.92215745e-01
-3.22418708e-01 -3.68318329e-01
-1.25654168e-02 -3.32857072e-01
-4.22846212e-01 -8.51121577e-02
-7.71821228e-01 1.16614338e-01
-7.99264826e-01 2.62296422e-01
-1.65398185e-01 -2.01059207e-01
9.66923950e-02 3.07653482e-01
1.84937086e-01 -1.56831783e-01
1.81551188e-01 -4.44193707e-01
-4.00092039e-01 5.53866720e-01
-2.00972721e-01 -1.08209706e-01
2.09169620e-01 2.56191727e-01
9.16375606e-01 -1.60845532e-01
3.98057363e-02 -2.78294677e-02
4.06393224e-01 -2.17147821e-01
-3.51238249e-01 6.18826744e-01
7.31975060e-02 1.31447840e-01
1.12697906e-02 4.60140152e-02
1.16690007e-01 7.40551612e-02
6.69355912e-01 6.29443186e-01
8.34590378e-03 4.01116561e-03
1.87937103e-01 -1.20337696e-02
2.79574140e-02 1.40371358e-02
7.44333787e-02 8.18446775e-02
2.89340920e-01 -5.48513418e-01
-2.11573847e-01 -1.16729899e-01
8.69851046e-02 -5.62526399e-01
-4.01544546e-01 -4.32541983e-01
6.27100338e-01 -5.72962086e-01
-3.05731392e-03 -3.62403619e-03
-8.45136850e-01 -1.18250325e-01
-1.43585822e-01 -6.02238786e-01
-1.53933672e-01 5.28191916e-02
-4.38718604e-01 6.36363255e-01
-8.37882625e-01 1.72680298e-01
1.22892415e-01 2.22592393e-01
2.65035867e-01 -8.79737357e-01
-3.05409727e-02 4.53430044e-01
3.43765154e-01 4.95930026e-01
2.25657394e-02 9.84390924e-01
1.97674716e-01 -3.02709502e-01
-3.92643440e-01 7.12080930e-01
-1.24521215e-01 -2.93040040e-01
